id,video,emotion
336,https://drive.google.com/file/d/1zM_ds6y4N-22v49ZU2rB_Sv5vgsKOLt4/view?usp=drive_link,0
337,https://drive.google.com/file/d/1SGmmz_hCldaOMxzhSpmiaqgCAXmk94cn/view?usp=drive_link,3
338,https://drive.google.com/file/d/1FR5Bt9aR3614Xql9xLkq1v97H2fHn7Zp/view?usp=drive_link,0
339,https://drive.google.com/file/d/12kwKqiLekHc7tvTQeSgDtzLSL0osZWo_/view?usp=drive_link,0
340,https://drive.google.com/file/d/1hoQ3JriTraxmSlG6ePqy_hm0T4Q_uHyc/view?usp=drive_link,3
341,https://drive.google.com/file/d/1pd2OIfxF_zAGs7IG6Mh-PjTiE6uZk8aO/view?usp=drive_link,0
342,https://drive.google.com/file/d/1NXckEsK8mkUr4IlMs-Xz1G-fRG9y2OEd/view?usp=drive_link,0
343,https://drive.google.com/file/d/1au3KSMGEcUdinzTX1uG8T7o624m1Iv7J/view?usp=drive_link,7
344,https://drive.google.com/file/d/1bMMUhXgigGbM5TCG8EYHarZfjcZVL3k7/view?usp=drive_link,0
345,https://drive.google.com/file/d/1dyMYKBLHBfuAv4VbTF7iMaFPqfJ-du9x/view?usp=drive_link,3
346,https://drive.google.com/file/d/1iyOhhmxVkfNfb8Ye7VzVe49OVf5ntCaJ/view?usp=drive_link,3
347,https://drive.google.com/file/d/1dQo2iCSbbGDpkuvaeevt-J0yWbc0Pbfr/view?usp=drive_link,0
348,https://drive.google.com/file/d/1nXZKur-B1aybi2jDr_QvKu4Rlf9ZGpUZ/view?usp=drive_link,1
349,https://drive.google.com/file/d/1_Wptog7sZ-Tf1GfIJ7tO5KSRv2d2QI1H/view?usp=drive_link,1
350,https://drive.google.com/file/d/1gr6eVSYlzBHXVUpGY_mMJklm6MHdHxA_/view?usp=drive_link,3
351,https://drive.google.com/file/d/1uJrAub9Ht_4X_u2RXk6hkbxupGZCRqmU/view?usp=drive_link,1
352,https://drive.google.com/file/d/18lAsOO3SaQt8eaMyr-jRKl6PjUu6ryRR/view?usp=drive_link,3
353,https://drive.google.com/file/d/1nDnDot4fOkyAnh-KWtafzbxRtIhkwZXa/view?usp=drive_link,3
354,https://drive.google.com/file/d/16qQnlpZqJECTwo155G3CILMUmo9T7Oh-/view?usp=drive_link,3
355,https://drive.google.com/file/d/14euU6nfdqlu800-6Dewnz_dEM7m26acv/view?usp=drive_link,3
356,https://drive.google.com/file/d/1YbfJb9n-H24D0ud3jDZxtskL7sf-nVS5/view?usp=drive_link,1
357,https://www.instagram.com/reel/DMh5-IjhyIw/,0
358,https://www.instagram.com/otomotif_tv/reel/DMbkMM7zuNt/,3
359,https://www.instagram.com/otomotif_tv/reel/DL86TnGJCJ2/,0
360,https://www.instagram.com/otomotif_tv/reel/DL39mEOR7ll/,3
361,https://www.instagram.com/otomotif_tv/reel/DKOd9H9hnLI/,3
362,https://www.instagram.com/otomotif_tv/reel/DHqYoypJhJm/,3
363,https://www.instagram.com/otomotif_tv/reel/DJLpZPuxSZY/,3
364,https://www.instagram.com/otomotif_tv/reel/DJK3Q_IzBmV/,3
365,https://www.instagram.com/otomotif_tv/reel/DHanJvYJ5-D/,0
366,https://www.instagram.com/otomotif_tv/reel/DGmwCehPHVX/,3
367,https://www.instagram.com/otomotif_tv/reel/DGQqs6uSQZ2/,3
368,https://www.instagram.com/otomotif_tv/reel/DGVdOe8zMbx/,3
369,https://www.instagram.com/buburayamracer/reel/DMb2iVHTUma/,2
370,https://www.instagram.com/buburayamracer/reel/DMP06ghP33R/,3
371,https://www.instagram.com/otomotifweekly/reel/DMPbuoeRItb/,3
372,https://www.instagram.com/otomotifweekly/reel/DMG8GSMycm6/,1
373,https://www.instagram.com/otomotifweekly/reel/DLlwAYFhEDG/,3
374,https://www.instagram.com/autonetmagz/reel/DMjOYJrzCQp/,1
375,https://www.instagram.com/autonetmagz/reel/DMDxiDsyM8k/,3
376,https://www.instagram.com/autonetmagz/reel/DLXVnweSFFf/,3
377,https://www.instagram.com/jagat.review/reel/DM_-hwyRkLr/,1
378,https://www.instagram.com/jagat.review/reel/DMfN-ehv59F/,3
379,https://www.instagram.com/jagat.review/reel/DME6UG9R7pd/,1
380,https://www.instagram.com/jagat.review/reel/DLRy8VqRyRC/,3
381,https://www.instagram.com/jagat.review/reel/DLJWgskSTkD/,3
382,https://www.instagram.com/jagat.review/reel/DLG08iOSqJu/,1
383,https://www.instagram.com/jagat.review/reel/DK_GTyvSUiS/,0
384,https://www.instagram.com/jagat.review/reel/DK9Qx0nRX1M/,3
385,https://www.instagram.com/jagat.review/reel/DK1hPESxtmt/,3
386,https://www.instagram.com/jagat.review/reel/DKqiyEhyXzF/,0
387,https://www.instagram.com/jagat.review/reel/DKD7zPWot9i/,3
388,https://www.instagram.com/jagat.review/reel/DJ1JEKvx6vX/,3
389,https://drive.google.com/file/d/1-n-P6UQqIBYoTzxtEze3qKSj8A8hYlr7/view?usp=sharing,3
390,https://drive.google.com/file/d/102kK5zq2dvrb81sAoK6tOcWExWj15pRX/view?usp=sharing,1
391,https://drive.google.com/file/d/109Zhcay8nqy9EBWMevT6Efw7pBoAOinQ/view?usp=sharing,1
392,https://drive.google.com/file/d/10oaPryWiAQJ1zhgvz9umlAsLGwVb7Qk0/view?usp=sharing,1
393,https://drive.google.com/file/d/11m6BZ-FlGSep5Yk_OXG-l4vXVscj3XiV/view?usp=sharing,1
394,https://drive.google.com/file/d/16isnjbizI64UPWSWc29ADT-Da0iWuKtu/view?usp=sharing,3
395,https://drive.google.com/file/d/19ai_jDyg7RQ4a7v8qmkgF9GPuOAR1zvI/view?usp=sharing,3
396,https://drive.google.com/file/d/1AKOpU-T717YOtLwbTSqV1ECf1SarMYzR/view?usp=sharing,0
397,https://drive.google.com/file/d/1C_hIfvMOCncO8cucOt-XXwhob0EZ1F6p/view?usp=sharing,0
398,https://drive.google.com/file/d/1GirafhnqZPpOpv2qn7G7Unp1yKeBRvSW/view?usp=sharing,1
399,https://drive.google.com/file/d/1KAy5cgBU386KwCjEeaniP4P7FDkWu5cH/view?usp=sharing,1
400,https://drive.google.com/file/d/1Oc5Q-niMiBiAH2QEv-RxW7jJX1ldfrfi/view?usp=sharing,1
401,https://drive.google.com/file/d/1PO2U34pcKAcxAOJtwmSejmRgNB5koTEi/view?usp=sharing,0
402,https://drive.google.com/file/d/1REqm_JWcaZA73Jy4XMtl-gd7CiExVizn/view?usp=sharing,0
403,https://drive.google.com/file/d/1RuG8tAU9xSDT6oYf_gox_krLOGl5zZAT/view?usp=sharing,0
404,https://drive.google.com/file/d/1SClBWIykBWYBR97lUcitK1nbexZJMpVn/view?usp=sharing,1
405,https://drive.google.com/file/d/1SLzwB2vFY8ZxxWJQWagAlk_Q8qdKvQZu/view?usp=sharing,6
406,https://drive.google.com/file/d/1TsssLBV9UK2CyCeHY-qWf-AN7xdqWVSL/view?usp=sharing,3
407,https://drive.google.com/file/d/1Yl1ocOLrNkvokbxAJNGFJd6FC1eYzhm4/view?usp=sharing,0
408,https://drive.google.com/file/d/1b7WCqKGBXJD4wZia0ke1CP9ZYituynGn/view?usp=sharing,0
409,https://drive.google.com/file/d/1bh-6oY-dAOw08yVXIc-416tDFEeisPFR/view?usp=sharing,3
410,https://drive.google.com/file/d/1clMd4lL0Odism-RJzRkkGlbpnsNxVnUt/view?usp=sharing,3
411,https://drive.google.com/file/d/1g7Psf62v7dErnIBYEvpxtfc1djyMCS0l/view?usp=sharing,0
412,https://drive.google.com/file/d/1fxLBDzhzEvq589e2pwRIgajrLKvTu2YD/view?usp=sharing,0
413,https://drive.google.com/file/d/1g2liHVQnD1CUknV6v8CMX2kdinFYaXIu/view?usp=sharing,1
414,https://drive.google.com/file/d/1irj5JRI7t68x1Or_uWrbpv-9Xa7cGyWE/view?usp=sharing,1
415,https://drive.google.com/file/d/1k7yqx0DAeO8yMyj5va5Oe8mgB0Jialu5/view?usp=sharing,1
416,https://drive.google.com/file/d/1kWnsda1Gnjv95ftXeZYL2A_N-sz1RJ2R/view?usp=sharing,3
417,https://drive.google.com/file/d/1kj1MAL40UOCtOhBoBisMdVWELfzRgWZp/view?usp=sharing,1
418,https://drive.google.com/file/d/1ks5YYxJtTG-YB49TdxqZT0Eme3zMRb-b/view?usp=sharing,0
419,https://drive.google.com/file/d/1lJeWDVKUMGYuTio3v5VayeJIojWGQW6E/view?usp=sharing,0
420,https://drive.google.com/file/d/1qIq1UsEs-OgQahU8FAu93jkv7KpmlsKA/view?usp=sharing,3
421,https://drive.google.com/file/d/1vjaFMg4gcw513QhmK2q3d2gg-Y5oB71U/view?usp=sharing,1
422,https://drive.google.com/file/d/1x50LZ0k1yXgSGNIjv0md22yM06WKPKuU/view?usp=sharing,3
423,https://drive.google.com/file/d/1xohZ4PTuUWwJKHH-nlKLsfWgcUe6q0gE/view?usp=sharing,0
424,https://drive.google.com/file/d/1yLyoC9nI4gazvTGLfppJVKitpQA1xb9K/view?usp=sharing,2
425,https://drive.google.com/file/d/1hR_JOQHAQ1cL5TeXmW6mXDBcKPcoHre8/view?usp=drive_link,1
426,https://drive.google.com/file/d/1Du-PW4fvjRtjffB-ITITre8Pxjl5Hqv0/view?usp=sharing,7
427,https://drive.google.com/file/d/1r4rMWYYrMicgnn4QcZy80MAPrrLlTiQj/view?usp=sharing,0
428,https://drive.google.com/file/d/1Z46He28wmMpM4XX5PJaDprudGhn4BUmj/view?usp=sharing,0
429,https://drive.google.com/file/d/1wadNVxw-weTOGpTtdcvf1Gp55-HmpyZw/view?usp=sharing,3
430,https://www.instagram.com/reel/DIYnoCfT-bt/,7
431,https://drive.google.com/file/d/1DpB6DLD2XojoKEtkdkuaG5GVKJsbVrdH/view?usp=sharing,1
432,https://drive.google.com/file/d/1dsVjPJUpdCGwTGQRFN2XFe3rWCxMdkd1/view?usp=sharing,0
434,https://drive.google.com/file/d/1GofpxQoe1aEQ7ILgar9UovnPEwRZrSg1/view?usp=sharing,3
435,https://drive.google.com/file/d/1u5RE2qDiN4SbtFHDd0zIIEP9er1-Y2Uq/view?usp=sharing,1
436,https://drive.google.com/file/d/1GofpxQoe1aEQ7ILgar9UovnPEwRZrSg1/view?usp=drive_link,0
437,https://drive.google.com/file/d/1u5RE2qDiN4SbtFHDd0zIIEP9er1-Y2Uq/view?usp=drive_link,0
438,https://drive.google.com/file/d/1PMDBY0C5oekMhFDm2KcR2jLjdgonZ2Bi/view?usp=sharing,0
439,https://drive.google.com/file/d/1ek-ZniGi5jI4096YpOLU8ts5Z438a89w/view?usp=sharing,1
440,https://drive.google.com/file/d/1AS8DAp3lUTfCS3v5fFSlUdYmqN8qIpCE/view?usp=sharing,3
441,https://drive.google.com/file/d/1b8j2we4JOYf3znxqUbmg8N1yOAAGgeIV/view?usp=sharing,1
442,https://drive.google.com/file/d/1xUD-KfpibrnAHW3-uCISWwU527AQ-BUN/view?usp=sharing,0
443,https://drive.google.com/file/d/1-uktT6QfBhhIQFgiVfE9QDi_fA9-UMxa/view?usp=sharing,2
444,https://drive.google.com/file/d/1OZY0368_fbHpt5_56pfvxivBXWivL-TK/view?usp=sharing,0
445,https://drive.google.com/file/d/1HgboPwW_oFSKoRdyvYupi_BGLGCsc68Y/view?usp=sharing,1
446,https://drive.google.com/file/d/1cmoX1kONBJ57XxZmC1n8j-AuboEW-OGG/view?usp=sharing,3
447,https://drive.google.com/file/d/1Z9-ac4oUzNkFmq-1TW8APHEZwGEjkDIE/view?usp=sharing,0
448,https://drive.google.com/file/d/1COod9JJ1oWsUD4pnHfw3pTAT5ub4kYOM/view?usp=sharing,1
449,https://drive.google.com/file/d/1dYJrHYu4G5zfiFXscNvGr-6WZn4NvBp6/view?usp=sharing,5
450,https://drive.google.com/file/d/1BebBCOFNvbFdREDNh9eovMXjLg5yoqfI/view?usp=sharing,1
451,https://drive.google.com/file/d/1qQ5-Rhna3Sbd8zd_gRYJYyjKy_xF_nFB/view?usp=sharing,3
452,https://drive.google.com/file/d/17OELHbuvFBxaJQhEOtKw3YTKRUR-u4Wp/view?usp=sharing,1
453,https://drive.google.com/file/d/1Kbibt-790YXrIhz_TmDYRtgOYjSzw11k/view?usp=sharing,1
454,https://drive.google.com/file/d/1dpT60tbJTQK4daHtOCY5Ry1OFYDH0Knw/view?usp=drive_link,0
455,https://drive.google.com/file/d/14EDcZ8s7I6-8pFhcKT1tYP9acJ8DFS4X/view?usp=sharing,1
456,https://drive.google.com/file/d/1ElvqnnKfMLU8pZyKKs_CMxwGts2O770v/view?usp=drive_link,3
457,https://drive.google.com/file/d/1vzv8NfEpiz9SIowXAIIfMyygq7EcmEUm/view?usp=drive_link,2
458,https://www.instagram.com/reel/DMkSLX6Ruas/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,4
459,https://www.instagram.com/reel/DLZlNnoRLn1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
460,https://www.instagram.com/reel/DLUesJ4RTin/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
461,https://www.instagram.com/reel/DKO6Tn7Rigx/?utm_source=ig_web_copy_link,3
462,https://www.instagram.com/reel/DIQvqyBR1r-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
463,https://www.instagram.com/reel/DILkjVTRceX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
464,https://www.instagram.com/reel/DHdOWYPRngR/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
465,https://www.instagram.com/reel/DFmyGRDyxoN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
466,https://www.instagram.com/reel/DFFR1ZMyEnh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
467,https://www.instagram.com/reel/DEHjCwLyXiO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
468,https://www.instagram.com/reel/DDjf9gkyFlQ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
469,https://www.instagram.com/reel/DDMT07Zy3Yu/?utm_source=ig_web_copy_link,1
470,https://www.instagram.com/reel/DCtamoISITr/?utm_source=ig_web_copy_link,0
471,https://www.instagram.com/reel/DBqeh0PSvPN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
472,https://www.instagram.com/reel/DM9-XYoxiJd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
473,https://www.instagram.com/reel/DM2TLDOR492/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
474,https://www.instagram.com/reel/DMZ5amBx0TN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
475,https://www.instagram.com/reel/DMPoIjSxhL2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
476,https://www.instagram.com/reel/DLR4f13REQE/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
477,https://www.instagram.com/reel/DKwYXChxNDD/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
478,https://www.instagram.com/reel/DKmVdRnzRnT/?utm_source=ig_web_copy_link,3
479,https://www.instagram.com/reel/DKJwRyOxSD-/?utm_source=ig_web_copy_link,0
480,https://www.instagram.com/reel/DKRh02wxJkq/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
481,https://www.instagram.com/reel/DJbVDSOx9Nk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,7
482,https://www.instagram.com/reel/DJgfuikRLwi/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
483,https://www.instagram.com/reel/DJoU1SfxMXf/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
484,https://www.instagram.com/reel/DJOn8XiTwyN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
485,https://www.instagram.com/reel/DJJYlBxT21r/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
486,https://www.instagram.com/reel/DJGz0HoRzAM/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
487,https://www.instagram.com/reel/DI0vYVERmjI/?utm_source=ig_web_copy_link,1
488,https://www.instagram.com/reel/DIlVg8KRPlj/?utm_source=ig_web_copy_link,0
489,https://www.instagram.com/reel/DIV-dAmz2Ny/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
490,https://www.instagram.com/reel/DGsQu9JRm79/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
491,"https://www.instagram.com/reel/DNI1jwNyrfX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== 										",3
492,https://www.instagram.com/reel/DNI1jwNyrfX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
493,https://www.instagram.com/reel/DM2lwEDSjVI/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
494,https://www.instagram.com/reel/DMnfSLEv_q7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
495,https://www.instagram.com/reel/DMkjkegTXs5/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
496,https://www.instagram.com/reel/DMh3m5rvW3x/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
497,https://www.instagram.com/reel/DL6Zr4QSkUM/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
498,https://www.instagram.com/reel/DL9jmalyY0P/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
499,https://www.instagram.com/reel/DMphHxmv5_Z/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
500,https://www.instagram.com/reel/DMC4ItYSMeU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
501,https://www.instagram.com/reel/DMAEL2oS-kx/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
502,https://www.instagram.com/reel/DL2ZmPxSsBF/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
503,https://www.instagram.com/reel/DEzgcQJy-yy/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
504,https://www.instagram.com/reel/DMzjk18xmcY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
505,https://www.instagram.com/reel/C3cOphfynPw/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
506,https://www.instagram.com/reel/DHoTHN3zNpE/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
507,https://www.instagram.com/reel/DFF_Fz7TaBk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
508,https://www.instagram.com/reel/DB-yXGOxwsm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
509,https://www.instagram.com/reel/DCUXkGTyqKb/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
510,https://www.instagram.com/reel/Cij2OK1LiDG/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
511,https://www.instagram.com/p/CFKGsqVlylO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
512,https://www.instagram.com/reel/DGVkYrhzf3h/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
514,https://www.instagram.com/reel/DGfpHvTyYhM/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
516,https://www.instagram.com/reel/DDRjJrgykQO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
517,https://www.instagram.com/reel/DDPkkpoyq9G/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
518,https://www.instagram.com/reel/DDJwtwyJDeV/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
519,https://www.instagram.com/reel/DCWYeZGyB4L/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,7
520,https://www.instagram.com/reel/DJbQPPKSja2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
521,https://www.instagram.com/reel/DHFjsc_TWVh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
522,https://www.instagram.com/reel/DCYdNL5B3rE/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
523,https://www.instagram.com/reel/DB-ZPagSfcY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
524,https://www.instagram.com/reel/C_aZ8XNS1Yx/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
525,https://www.instagram.com/reel/DND7EOxqkuS/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
526,https://www.instagram.com/reel/DNBZAUYq3K1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
527,https://www.instagram.com/reel/DNA-HZqKs3p/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
528,https://www.instagram.com/reel/DM_q6MPK8sH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
529,https://www.instagram.com/reel/DM9-OzsKZMC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
530,https://www.instagram.com/reel/DM0CWs5TpvK/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
531,https://www.instagram.com/reel/DMALx6DyRPU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
532,https://www.instagram.com/reel/DL9UG94q6AG/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
533,https://www.instagram.com/reel/DLrdrg2K4Jm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
534,https://www.instagram.com/reel/DJsx6eyqa8U/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
535,https://www.instagram.com/reel/DJa-JEDJv2q/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
536,https://www.instagram.com/reel/DCGpN-1qRtj/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
537,https://www.instagram.com/reel/DBaikZOqWNY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
538,https://www.instagram.com/reel/DBNjRxeqv8F/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
539,https://www.instagram.com/reel/DBK5AWaKwS_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
540,https://www.instagram.com/reel/DA2qr_qqUmX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
541,https://www.instagram.com/reel/DA0PU30q5U2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
542,https://www.instagram.com/reel/DMnUOVsSTMH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
543,https://www.instagram.com/reel/DIgc83ySemo/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
544,https://www.instagram.com/reel/DDtwlcqydxs/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
545,https://www.instagram.com/reel/C_f3qbRKG_L/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
546,https://www.instagram.com/reel/DMXlpMhz12R/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
547,https://www.instagram.com/reel/DNLfF80S3j8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
548,https://www.instagram.com/reel/DGT-0jQz_xm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
549,https://www.instagram.com/reel/DAxrfeVPeV-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,1
550,https://www.instagram.com/reel/Cx920V4Khr2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
551,https://www.instagram.com/reel/C-9fgpUqHzV/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
552,https://www.instagram.com/reel/C_anlr5vVn8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
553,https://www.instagram.com/reel/C_cy6a1vJ6K/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
554,https://www.instagram.com/reel/C_dRijAvKd7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,0
555,https://www.instagram.com/reel/C_hD24zhPj3/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,2
556,https://www.instagram.com/reel/DI8zcF4yMIj/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,3
557,https://drive.google.com/file/d/1cNDwATeNRYBNEy5bp_RWZTwdNCgyU730/view?usp=drive_link,4
558,https://drive.google.com/file/d/13K7o4RfQZj8NSVyvR31S5zn4LKchxeyZ/view?usp=drive_link,3
559,https://drive.google.com/file/d/1rpAoVyWkv1g8-ennorDmvMbMONApc1yi/view?usp=drive_link,3
560,https://drive.google.com/file/d/18Pa253imVyYnCQ1Br3jM2Hn29Nbx0rH0/view?usp=drive_link,3
561,https://drive.google.com/file/d/1gyvS8u2NWqkXGd-QkuhC6mw_6nNfM54M/view?usp=drive_link,1
562,https://drive.google.com/file/d/1fkhY54gBd6_h0YAjEx9GcfX02kRHWHf5/view?usp=drive_link,0
563,https://drive.google.com/file/d/1XfK7VwPpb4ZVM5msAaGdKpZh1hjWNAgp/view?usp=drive_link,0
564,https://drive.google.com/file/d/1gv8ATmJJuC9zh7O__cTM-84vumtdCByU/view?usp=drive_link,1
565,https://drive.google.com/file/d/1IyQWxwm75mMTNxF2X1K6MpU1DqKloGxc/view?usp=drive_link,3
566,https://drive.google.com/file/d/1DnHUua7-RtEsYNNU1VFjP5cOwRwvqB_o/view?usp=drive_link,3
567,https://drive.google.com/file/d/1TZiC-jU1Gq2NW3tRTdiFgy6GgfqLmxdl/view?usp=drive_link,3
568,https://drive.google.com/file/d/13Rmu2Lsg0Kg-7IUXpai5lmdPGDMl6VWp/view?usp=drive_link,0
569,https://drive.google.com/file/d/1kHfCc-bx0BcSGHP_rBe0KOdhWO4rlULD/view?usp=drive_link,1
570,https://drive.google.com/file/d/1TK2wTHE8nH_FbFsjTqMmLHCdc5J8gvAC/view?usp=drive_link,3
571,https://drive.google.com/file/d/11QUEKO-d11n3eRg3IxcAU3Ppu9dtVTHJ/view?usp=drive_link,3
572,https://drive.google.com/file/d/14tH60NXcdsU5vE1ZP2_Tle_qDX8ALL-4/view?usp=drive_link,1
573,https://drive.google.com/file/d/1uO88nbGfXcPblVLxHpOlFCRf80wDPVxU/view?usp=drive_link,3
574,https://drive.google.com/file/d/1MGqgewMa4G3Jo-K5vHcKnmHRbYc3cxX-/view?usp=drive_link,3
575,https://drive.google.com/file/d/1TSulhJrWMWP0gmF6kDfqRlRwE0OquY70/view?usp=drive_link,3
576,https://drive.google.com/file/d/12vCO6h3yuOWkXrsIg9KGex6rQhaoyfzG/view?usp=drive_link,5
577,https://drive.google.com/file/d/1PcmHcT9jRbICD5l0cMXj8U09riBuCn0E/view?usp=drive_link,1
578,https://drive.google.com/file/d/1zwprulKsqNYyLDn40h1Of-iKmfy9KPem/view?usp=drive_link,5
579,https://drive.google.com/file/d/18VM0IKeONjgaxuHj1xxhJPPskoO7oN4C/view?usp=drive_link,0
580,https://drive.google.com/file/d/1QEe9IVsQPVznXT9Sq2AvtxWRglgbL8u8/view?usp=drive_link,3
581,https://drive.google.com/file/d/1qAT4f_bKmaiLzUtmik8zSuMcv-ZPCgom/view?usp=drive_link,4
582,https://drive.google.com/file/d/1DCP3G6YU6YeRRItM-2J8w2v2H_WJ_wah/view?usp=drive_link,2
